RecordSize,Lat,County,State,Long,PlaceName,ZipCode,calculate this,FileType=CSV,Version=1.0,SizeType=ASCII,us_postal_codes_COLUMN_RANDOMIZED.pki,PKISchema=CSV,40933,FieldsPerRecord=5,PKIFormat=PKI,IndexEndOfHeaderRecord,
44,Worcester,1516,42.051516,-71.7509,Douglas,MA
45,Worcester,1518,42.121518,-72.1178,Fiskdale,MA
44,Worcester,1519,42.201519,-71.6868,Grafton,MA
43,Worcester,1520,42.341520,-71.8414,Holden,MA
42,Hampden,1521,42.041521,-72.1544,Holland,MA
46,Worcester,1522,42.371522,-71.8706,Jefferson,MA
46,Worcester,1523,42.451523,-71.6868,Lancaster,MA
46,Worcester,1524,42.231524,-71.9188,Leicester,MA
44,Worcester,1525,42.091525,-71.6448,Linwood,MA
45,Worcester,1526,42.091526,-71.7476,Manchaug,MA
45,Worcester,1527,42.191527,-71.7644,Millbury,MA
46,Worcester,1529,42.031529,-71.5798,Millville,MA
50,Worcester,1531,42.311531,-72.1306,New Braintree,MA
49,Worcester,1532,42.311532,-71.6464,Northborough,MA
48,Worcester,1534,42.141534,-71.6564,Northbridge,MA
53,Worcester,1535,42.261535,-72.0821,North Brookfield,MA
50,Worcester,1536,42.221536,-71.7037,North Grafton,MA
48,Worcester,1537,42.161537,-71.886,North Oxford,MA
51,Worcester,1538,42.081538,-71.6412,North Uxbridge,MA
43,Worcester,1540,42.111540,-71.8687,Oxford,MA
46,Worcester,1541,42.451541,-71.8762,Princeton,MA
45,Worcester,1542,42.191542,-71.9069,Rochdale,MA
43,Worcester,1543,42.371543,-71.949,Rutland,MA
47,Worcester,1545,42.281545,-71.7205,Shrewsbury,MA
47,Worcester,1546,42.361546,-71.8969,Shrewsbury,MA
48,Worcester,1550,42.071550,-72.0353,Southbridge,MA
50,Worcester,1560,42.171560,-71.6927,South Grafton,MA
52,Worcester,1561,42.441561,-71.6861,South Lancaster,MA
44,Worcester,1562,42.241562,-71.9906,Spencer,MA
45,Worcester,1564,42.431564,-71.7752,Sterling,MA
47,Worcester,1566,42.111566,-72.0842,Sturbridge,MA
42,Worcester,1568,42.171568,-71.6032,Upton,MA
45,Worcester,1569,42.071569,-71.6329,Uxbridge,MA
44,Worcester,1570,42.051570,-71.8486,Webster,MA
43,Worcester,1571,42.041571,-71.8932,Dudley,MA
48,Worcester,1581,42.261581,-71.6176,Westborough,MA
50,Worcester,1583,42.351583,-71.7838,West Boylston,MA
52,Worcester,1585,42.241585,-72.1511,West Brookfield,MA
50,Worcester,1586,42.171586,-71.8037,West Millbury,MA
49,Worcester,1588,42.111588,-71.6644,Whitinsville,MA
43,Worcester,1590,42.121590,-71.7552,Sutton,MA
46,Worcester,1601,42.261601,-71.8023,Worcester,MA
46,Worcester,1602,42.271602,-71.8417,Worcester,MA
45,Worcester,1603,42.241603,-71.838,Worcester,MA
46,Worcester,1604,42.251604,-71.7746,Worcester,MA
46,Worcester,1605,42.281605,-71.7888,Worcester,MA
46,Worcester,1606,42.311606,-71.7958,Worcester,MA
46,Worcester,1607,42.231607,-71.7938,Worcester,MA
46,Worcester,1608,42.261608,-71.8003,Worcester,MA
46,Worcester,1609,42.281609,-71.8277,Worcester,MA
46,Worcester,1610,42.241610,-71.8108,Worcester,MA
49,Worcester,1611,42.231611,-71.875,Cherry Valley,MA
43,Worcester,1612,42.301612,-71.9202,Paxton,MA
45,Worcester,1613,42.291613,-71.802,Worcester,MA
46,Worcester,1614,42.261614,-71.8023,Worcester,MA
46,Worcester,1615,42.261615,-71.8023,Worcester,MA
46,Worcester,1653,42.361653,-71.8969,Worcester,MA
46,Worcester,1655,42.361655,-71.8969,Worcester,MA
47,Middlesex,1701,42.301701,-71.4255,Framingham,MA
47,Middlesex,1702,42.281702,-71.4339,Framingham,MA
47,Middlesex,1703,42.441703,-71.4594,Framingham,MA
47,Middlesex,1704,42.441704,-71.4594,Framingham,MA
47,Middlesex,1705,42.441705,-71.4594,Framingham,MA
42,Middlesex,1718,42.481718,-71.4328,Acton,MA
47,Middlesex,1719,42.481719,-71.5178,Boxborough,MA
42,Middlesex,1720,42.471720,-71.4483,Acton,MA
44,Middlesex,1721,42.251721,-71.4583,Ashland,MA
44,Middlesex,1730,42.481730,-71.2768,Bedford,MA
48,Middlesex,1731,42.451731,-71.2795,Hanscom Afb,MA
43,Worcester,1740,42.431740,-71.6076,Bolton,MA
45,Middlesex,1741,42.521741,-71.3519,Carlisle,MA
44,Middlesex,1742,42.451742,-71.3747,Concord,MA
45,Worcester,1745,42.291745,-71.5028,Fayville,MA
46,Middlesex,1746,42.201746,-71.4361,Holliston,MA
45,Worcester,1747,42.121747,-71.5376,Hopedale,MA
46,Middlesex,1748,42.211748,-71.5302,Hopkinton,MA
43,Middlesex,1749,42.391749,-71.5609,Hudson,MA
48,Middlesex,1752,42.351752,-71.5434,Marlborough,MA
43,Middlesex,1754,42.431754,-71.455,Maynard,MA
43,Worcester,1756,42.091756,-71.5499,Mendon,MA
44,Worcester,1757,42.151757,-71.5274,Milford,MA
43,Middlesex,1760,42.281760,-71.3574,Natick,MA
45,Middlesex,1770,42.231770,-71.3787,Sherborn,MA
48,Worcester,1772,42.291772,-71.532,Southborough,MA
44,Middlesex,1773,42.421773,-71.3137,Lincoln,MA
40,Middlesex,1775,42.431775,-71.515,Stow,MA
44,Middlesex,1776,42.381776,-71.4282,Sudbury,MA
44,Middlesex,1778,42.341778,-71.3588,Wayland,MA
45,Middlesex,1784,42.231784,-71.562,Woodville,MA
43,Middlesex,1801,42.481801,-71.1574,Woburn,MA
47,Middlesex,1803,42.501803,-71.2004,Burlington,MA
47,Middlesex,1805,42.501805,-71.1956,Burlington,MA
40,Essex,1810,42.641810,-71.1565,Andover,MA
40,Essex,1812,42.641812,-71.1842,Andover,MA
43,Middlesex,1813,42.471813,-71.1523,Woburn,MA
